0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
,Name:,Lars,Family name:,Boom,Nationality:,The Netherlands ,Gender:, ,Age:,33  years,Date of birth:,30-12-1985,Place of birth:,"Vlijmen (Noord-Brabant), The Netherlands ",Professional:,2004-,Websites:,http://www.larsboom.nl/, , ,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,Matteo,Family name:,Trentin,Nationality:,Italy ,Gender:, ,Age:,30  years,Date of birth:,02-08-1989,Place of birth:,"Borgo Valsugana (Trentino-Alto Adige), Italy ",Professional:,2012-,, , ,,,,,,,
,Name:,Blel,Family name:,Kadri,Nationality:,France ,Gender:, ,Age:,32  years,Date of birth:,03-09-1986,Place of birth:,"Bordeaux (Aquitaine), France ",Professional:,2009-,, , ,,,,,,,
,Name:,Tony,Family name:,Martin,Nationality:,Germany ,Gender:, ,Age:,34  years,Date of birth:,23-04-1985,Place of birth:,"Cottbus (Brandenburg), Germany ",Professional:,2006-,, , ,,,,,,,
,Name:,Vincenzo,Family name:,Nibali,Nationality:,Italy ,Gender:, ,Age:,34  years,Date of birth:,14-11-1984,Place of birth:,"Messina (Sicilia), Italy ",Professional:,2005-,, , ,,,,,,,
,Name:,Tony,Family name:,Gallopin,Nationality:,France ,Gender:, ,Age:,31  years,Date of birth:,24-05-1988,Place of birth:,"Dourdan (Centre), France ",Professional:,2008-,, , ,,,,,,,
,Name:,Alexander,Family name:,Kristoff,Nationality:,Norway ,Gender:, ,Age:,32  years,Date of birth:,05-07-1987,Place of birth:,"Oslo (Oslo), Norway ",Professional:,2006-,, , ,,,,,,,
,Name:,Vincenzo,Family name:,Nibali,Nationality:,Italy ,Gender:, ,Age:,34  years,Date of birth:,14-11-1984,Place of birth:,"Messina (Sicilia), Italy ",Professional:,2005-,, , ,,,,,,,
,Name:,Rafal,Family name:,Majka,Nationality:,Poland ,Gender:, ,Age:,29  years,Date of birth:,12-09-1989,Place of birth:,"Zegartowice (Małopolskie), Poland ",Professional:,2011-,, , ,,,,,,,
,Name:,Alexander,Family name:,Kristoff,Nationality:,Norway ,Gender:, ,Age:,32  years,Date of birth:,05-07-1987,Place of birth:,"Oslo (Oslo), Norway ",Professional:,2006-,, , ,,,,,,,
,Name:,Michael,Family name:,Rogers,Nationality:,Australia ,Gender:, ,Age:,39  years,Date of birth:,20-12-1979,Place of birth:,"Barham (New South Wales), Australia ",Professional:,2001-2016,, , ,,,,,,,
,Name:,Rafal,Family name:,Majka,Nationality:,Poland ,Gender:, ,Age:,29  years,Date of birth:,12-09-1989,Place of birth:,"Zegartowice (Małopolskie), Poland ",Professional:,2011-,, , ,,,,,,,
,Name:,Vincenzo,Family name:,Nibali,Nationality:,Italy ,Gender:, ,Age:,34  years,Date of birth:,14-11-1984,Place of birth:,"Messina (Sicilia), Italy ",Professional:,2005-,, , ,,,,,,,
,Name:,Ramunas,Family name:,Navardauskas,Nationality:,Lithuania ,Gender:, ,Age:,31  years,Date of birth:,30-01-1988,Place of birth:,"Silale (Taurages Apskritis), Lithuania ",Professional:,2007-,, , ,,,,,,,
,Name:,Tony,Family name:,Martin,Nationality:,Germany ,Gender:, ,Age:,34  years,Date of birth:,23-04-1985,Place of birth:,"Cottbus (Brandenburg), Germany ",Professional:,2006-,, , ,,,,,,,
,Name:,Marcel,Family name:,Kittel,Nationality:,Germany ,Gender:, ,Age:,31  years,Date of birth:,11-05-1988,Place of birth:,"Arnstadt (Thuringen), Germany ",Professional:,2007-,, , ,,,,,,,
,Name:,Vincenzo,Family name:,Nibali,Nationality:,Italy ,Gender:, ,Age:,34  years,Date of birth:,14-11-1984,Place of birth:,"Messina (Sicilia), Italy ",Professional:,2005-,, , ,,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Rafal,Family name:,Majka,Nationality:,Poland ,Gender:, ,Age:,29  years,Date of birth:,12-09-1989,Place of birth:,"Zegartowice (Małopolskie), Poland ",Professional:,2011-,, , ,,,,,,,
,Name:,Thibaut,Family name:,Pinot,Nationality:,France ,Gender:, ,Age:,29  years,Date of birth:,29-05-1990,Place of birth:,"Mélisey (Franche-Comte), France ",Professional:,2010-,, , ,,,,,,,
,Name:,Marcel,Family name:,Kittel,Nationality:,Germany ,Gender:, ,Age:,31  years,Date of birth:,11-05-1988,Place of birth:,"Arnstadt (Thuringen), Germany ",Professional:,2007-,, , ,,,,,,,
,Name:,Jan,Family name:,Bakelants,Nationality:,Belgium ,Gender:, ,Age:,33  years,Date of birth:,14-02-1986,Place of birth:,"Oudenaarde (Oost-Vlaanderen), Belgium ",Professional:,2009-,, , ,,,,,,,
,Name:,Simon,Family name:,Gerrans,Nationality:,Australia ,Gender:, ,Age:,39  years,Date of birth:,16-05-1980,Place of birth:,"Melbourne (Victoria), Australia ",Professional:,2003-2018,, , ,,,,,,,
,Name:,Simon,Family name:,Gerrans,Nationality:,Australia ,Gender:, ,Age:,39  years,Date of birth:,16-05-1980,Place of birth:,"Melbourne (Victoria), Australia ",Professional:,2003-2018,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Chris,Family name:,Froome,Nationality:,Great Britain ,,   GBR from 01-01-2008,   KEN from 20-05-1985 until 31-12-2007,Gender:, ,Age:,34  years,Date of birth:,20-05-1985,Place of birth:,"Nairobi (Nairobi Area), Kenya ",Professional:,2007-,, , ,,,,
,Name:,Dan,Family name:,Martin,Nationality:,Ireland ,,   GBR from 20-08-1986 until 31-12-2005,Gender:, ,Age:,33  years,Date of birth:,20-08-1986,Place of birth:,"Birmingham (Birmingham), Great Britain ",Professional:,2008-,, , ,,,,,
,Name:,Marcel,Family name:,Kittel,Nationality:,Germany ,Gender:, ,Age:,31  years,Date of birth:,11-05-1988,Place of birth:,"Arnstadt (Thuringen), Germany ",Professional:,2007-,, , ,,,,,,,
,Name:,Tony,Family name:,Martin,Nationality:,Germany ,Gender:, ,Age:,34  years,Date of birth:,23-04-1985,Place of birth:,"Cottbus (Brandenburg), Germany ",Professional:,2006-,, , ,,,,,,,
,Name:,Marcel,Family name:,Kittel,Nationality:,Germany ,Gender:, ,Age:,31  years,Date of birth:,11-05-1988,Place of birth:,"Arnstadt (Thuringen), Germany ",Professional:,2007-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Matteo,Family name:,Trentin,Nationality:,Italy ,Gender:, ,Age:,30  years,Date of birth:,02-08-1989,Place of birth:,"Borgo Valsugana (Trentino-Alto Adige), Italy ",Professional:,2012-,, , ,,,,,,,
,Name:,Chris,Family name:,Froome,Nationality:,Great Britain ,,   GBR from 01-01-2008,   KEN from 20-05-1985 until 31-12-2007,Gender:, ,Age:,34  years,Date of birth:,20-05-1985,Place of birth:,"Nairobi (Nairobi Area), Kenya ",Professional:,2007-,, , ,,,,
,Name:,Rui Alberto,Family name:,Faria da Costa,Nationality:,Portugal ,Gender:, ,Age:,32  years,Date of birth:,05-10-1986,Place of birth:,"Póvoa de Varzim (Porto), Portugal ",Professional:,2007-,, , ,,,,,,,
,Name:,Chris,Family name:,Froome,Nationality:,Great Britain ,,   GBR from 01-01-2008,   KEN from 20-05-1985 until 31-12-2007,Gender:, ,Age:,34  years,Date of birth:,20-05-1985,Place of birth:,"Nairobi (Nairobi Area), Kenya ",Professional:,2007-,, , ,,,,
,Name:,Christophe,Family name:,Riblon,Nationality:,France ,Gender:, ,Age:,38  years,Date of birth:,17-01-1981,Place of birth:,"Tremblay (Bretagne), France ",Professional:,2005-2017,, , ,,,,,,,
,Name:,Rui Alberto,Family name:,Faria da Costa,Nationality:,Portugal ,Gender:, ,Age:,32  years,Date of birth:,05-10-1986,Place of birth:,"Póvoa de Varzim (Porto), Portugal ",Professional:,2007-,, , ,,,,,,,
,Name:,Nairo Alexander,Family name:,Quintana Rojas,Nationality:,Colombia ,Gender:, ,Age:,29  years,Date of birth:,04-02-1990,Place of birth:,"Cómbita (Boyaca), Colombia ",Professional:,2009-,, , ,,,,,,,
,Name:,Marcel,Family name:,Kittel,Nationality:,Germany ,Gender:, ,Age:,31  years,Date of birth:,11-05-1988,Place of birth:,"Arnstadt (Thuringen), Germany ",Professional:,2007-,, , ,,,,,,,
,Name:,Chris,Family name:,Froome,Nationality:,Great Britain ,,   GBR from 01-01-2008,   KEN from 20-05-1985 until 31-12-2007,Gender:, ,Age:,34  years,Date of birth:,20-05-1985,Place of birth:,"Nairobi (Nairobi Area), Kenya ",Professional:,2007-,, , ,,,,
,Name:,Nairo Alexander,Family name:,Quintana Rojas,Nationality:,Colombia ,Gender:, ,Age:,29  years,Date of birth:,04-02-1990,Place of birth:,"Cómbita (Boyaca), Colombia ",Professional:,2009-,, , ,,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Nairo Alexander,Family name:,Quintana Rojas,Nationality:,Colombia ,Gender:, ,Age:,29  years,Date of birth:,04-02-1990,Place of birth:,"Cómbita (Boyaca), Colombia ",Professional:,2009-,, , ,,,,,,,
,Name:,Fabian,Family name:,Cancellara,Nationality:,Switzerland ,Gender:, ,Age:,38  years,Date of birth:,18-03-1981,Place of birth:,"Wohlen (Bern), Switzerland ",Professional:,2001-2016,Websites:,http://www.fabian-cancellara.ch/, , ,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Chris,Family name:,Froome,Nationality:,Great Britain ,,   GBR from 01-01-2008,   KEN from 20-05-1985 until 31-12-2007,Gender:, ,Age:,34  years,Date of birth:,20-05-1985,Place of birth:,"Nairobi (Nairobi Area), Kenya ",Professional:,2007-,, , ,,,,
,Name:,Thibaut,Family name:,Pinot,Nationality:,France ,Gender:, ,Age:,29  years,Date of birth:,29-05-1990,Place of birth:,"Mélisey (Franche-Comte), France ",Professional:,2010-,, , ,,,,,,,
,Name:,Bradley,Family name:,Wiggins,Nationality:,Great Britain ,Gender:, ,Age:,39  years,Date of birth:,28-04-1980,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,2002-2016,, , ,,,,,,,
,Name:,Thomas,Family name:,Voeckler,Nationality:,France ,Gender:, ,Age:,40  years,Date of birth:,22-06-1979,Place of birth:,"Schiltigheim (Alsace), France ",Professional:,2001-2017,, , ,,,,,,,
,Name:,Pierre,Family name:,Rolland,Nationality:,France ,Gender:, ,Age:,32  years,Date of birth:,10-10-1986,Place of birth:,"Gien (Centre), France ",Professional:,2007-,, , ,,,,,,,
,Name:,David,Family name:,Millar,Nationality:,Great Britain ,Gender:, ,Age:,42  years,Date of birth:,04-01-1977,Place of birth:,"Mtarfa , Malta ",Professional:,1997-2014,, , ,,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,Luis León,Family name:,Sánchez Gil,Nationality:,Spain ,Gender:, ,Age:,35  years,Date of birth:,24-11-1983,Place of birth:,"Mula (Murcia), Spain ",Professional:,2004-,, , ,,,,,,,
,Name:,Pierrick,Family name:,Fédrigo,Nationality:,France ,Gender:, ,Age:,40  years,Date of birth:,30-11-1978,Place of birth:,"Marmande (Aquitaine), France ",Professional:,2000-2016,Websites:,http://fedrigo.pierrick.free.fr/, , ,,,,,,
,Name:,Thomas,Family name:,Voeckler,Nationality:,France ,Gender:, ,Age:,40  years,Date of birth:,22-06-1979,Place of birth:,"Schiltigheim (Alsace), France ",Professional:,2001-2017,, , ,,,,,,,
,Name:,Alejandro,Family name:,Valverde Belmonte,Nationality:,Spain ,Gender:, ,Age:,39  years,Date of birth:,25-04-1980,Place of birth:,"Las Lumbreras (Murcia), Spain ",Professional:,2002-,Websites:,http://cyclisman.over-blog.com, , ,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Bradley,Family name:,Wiggins,Nationality:,Great Britain ,Gender:, ,Age:,39  years,Date of birth:,28-04-1980,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,2002-2016,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Bradley,Family name:,Wiggins,Nationality:,Great Britain ,Gender:, ,Age:,39  years,Date of birth:,28-04-1980,Place of birth:,"Gent (Oost-Vlaanderen), Belgium ",Professional:,2002-2016,, , ,,,,,,,
,Name:,Thomas,Family name:,Voeckler,Nationality:,France ,Gender:, ,Age:,40  years,Date of birth:,22-06-1979,Place of birth:,"Schiltigheim (Alsace), France ",Professional:,2001-2017,, , ,,,,,,,
,Name:,Peter,Family name:,Sagan,Nationality:,Slovakia ,Gender:, ,Age:,29  years,Date of birth:,26-01-1990,Place of birth:,"Zilina (Zilina), Slovakia ",Professional:,2009-,, , ,,,,,,,
,Name:,Tejay,Family name:,Van Garderen,Nationality:,United States of America ,Gender:, ,Age:,31  years,Date of birth:,12-08-1988,Place of birth:,"Tacoma (Washington), United States of America ",Professional:,2008-,, , ,,,,,,,
,Name:,Philippe,Family name:,Gilbert,Nationality:,Belgium ,Gender:, ,Age:,37  years,Date of birth:,05-07-1982,Place of birth:,"Verviers (Liege), Belgium ",Professional:,2003-,Websites:,http://www.philippegilbert.com/, , ,,,,,,
,Name:,Tom,Family name:,Danielson,Nationality:,United States of America ,Gender:, ,Age:,41  years,Date of birth:,13-03-1978,Place of birth:,"East Lynne (Missouri), United States of America ",Professional:,2002-2015,, , ,,,,,,,
,Name:,Tyler,Family name:,Farrar,Nationality:,United States of America ,Gender:, ,Age:,35  years,Date of birth:,02-06-1984,Place of birth:,"Wenatchee (Washington), United States of America ",Professional:,2003-2017,, , ,,,,,,,
,Name:,Cadel,Family name:,Evans,Nationality:,Australia ,Gender:, ,Age:,42  years,Date of birth:,14-02-1977,Place of birth:,"Katherine (Northern Territory), Australia ",Professional:,2001-2015,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Edvald,Family name:,Boasson Hagen,Nationality:,Norway ,Gender:, ,Age:,32  years,Date of birth:,17-05-1987,Place of birth:,"Lillehammer (Oppland), Norway ",Professional:,2006-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Rui Alberto,Family name:,Faria da Costa,Nationality:,Portugal ,Gender:, ,Age:,32  years,Date of birth:,05-10-1986,Place of birth:,"Póvoa de Varzim (Porto), Portugal ",Professional:,2007-,, , ,,,,,,,
,Name:,Luis León,Family name:,Sánchez Gil,Nationality:,Spain ,Gender:, ,Age:,35  years,Date of birth:,24-11-1983,Place of birth:,"Mula (Murcia), Spain ",Professional:,2004-,, , ,,,,,,,
,Name:,André,Family name:,Greipel,Nationality:,Germany ,Gender:, ,Age:,37  years,Date of birth:,16-07-1982,Place of birth:,"Rostock (Mecklenburg-Vorpommern), Germany ",Professional:,2005-,Websites:,http://www.andregreipel.de/ , , ,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Samuel,Family name:,Sánchez González,Nationality:,Spain ,Gender:, ,Age:,41  years,Date of birth:,05-02-1978,Place of birth:,"Oviedo (Asturias), Spain ",Professional:,2000-2017,, , ,,,,,,,
,Name:,Thor,Family name:,Hushovd,Nationality:,Norway ,Gender:, ,Age:,41  years,Date of birth:,18-01-1978,Place of birth:,"Grimstad (Aust-Agder), Norway ",Professional:,2000-2014,, , ,,,,,,,
,Name:,Jelle,Family name:,Vanendert,Nationality:,Belgium ,Gender:, ,Age:,34  years,Date of birth:,19-02-1985,Place of birth:,"Neerpelt (Limburg), Belgium ",Professional:,2004-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Thor,Family name:,Hushovd,Nationality:,Norway ,Gender:, ,Age:,41  years,Date of birth:,18-01-1978,Place of birth:,"Grimstad (Aust-Agder), Norway ",Professional:,2000-2014,, , ,,,,,,,
,Name:,Edvald,Family name:,Boasson Hagen,Nationality:,Norway ,Gender:, ,Age:,32  years,Date of birth:,17-05-1987,Place of birth:,"Lillehammer (Oppland), Norway ",Professional:,2006-,, , ,,,,,,,
,Name:,Andy,Family name:,Schleck,Nationality:,Luxemburg ,Gender:, ,Age:,34  years,Date of birth:,10-06-1985,Place of birth:,"Luxembourg (Luxembourg), Luxemburg ",Professional:,2005-2014,, , ,,,,,,,
,Name:,Pierre,Family name:,Rolland,Nationality:,France ,Gender:, ,Age:,32  years,Date of birth:,10-10-1986,Place of birth:,"Gien (Centre), France ",Professional:,2007-,, , ,,,,,,,
,Name:,Tony,Family name:,Martin,Nationality:,Germany ,Gender:, ,Age:,34  years,Date of birth:,23-04-1985,Place of birth:,"Cottbus (Brandenburg), Germany ",Professional:,2006-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Samuel,Family name:,Sánchez González,Nationality:,Spain ,Gender:, ,Age:,41  years,Date of birth:,05-02-1978,Place of birth:,"Oviedo (Asturias), Spain ",Professional:,2000-2017,, , ,,,,,,,
,Name:,Cadel,Family name:,Evans,Nationality:,Australia ,Gender:, ,Age:,42  years,Date of birth:,14-02-1977,Place of birth:,"Katherine (Northern Territory), Australia ",Professional:,2001-2015,, , ,,,,,,,
,Name:,Pierre,Family name:,Rolland,Nationality:,France ,Gender:, ,Age:,32  years,Date of birth:,10-10-1986,Place of birth:,"Gien (Centre), France ",Professional:,2007-,, , ,,,,,,,
,Name:,Mark,Family name:,Cavendish,Nationality:,Great Britain ,Gender:, ,Age:,34  years,Date of birth:,21-05-1985,Place of birth:,"Isle of Man , Great Britain ",Professional:,2005-,, , ,,,,,,,
,Name:,Fabian,Family name:,Cancellara,Nationality:,Switzerland ,Gender:, ,Age:,38  years,Date of birth:,18-03-1981,Place of birth:,"Wohlen (Bern), Switzerland ",Professional:,2001-2016,Websites:,http://www.fabian-cancellara.ch/, , ,,,,,,
,Name:,Alessandro,Family name:,Petacchi,Nationality:,Italy ,Gender:, ,Age:,45  years,Date of birth:,03-01-1974,Place of birth:,"La Spezia (Liguria), Italy ",Professional:,1996-2015,, , ,,,,,,,
,Name:,Sylvain,Family name:,Chavanel,Nationality:,France ,Gender:, ,Age:,40  years,Date of birth:,30-06-1979,Place of birth:,"Châtellerault (Poitou-Charentes), France ",Professional:,2000-2018,, , ,,,,,,,
